Conferencia|Ciudad|Pais|Fecha|Paper|Autores
CLEF2013 Working Notes|Valencia|Spain|2013|UniNE at CLEF - CHiC 2013|Mitra Akasereh, Nada Naji, Jacques Savoy
CLEF2013 Working Notes|Valencia|Spain|2013|Multimedia Information Modeling and Retrieval (MRIM) /Laboratoire d'Informatique de Grenoble (LIG) at CHiC2013|Kian Lam Tan, Mohannad ALMasri, Jean-Pierre Chevallet, Philippe Mulhem, Catherine Berrut
CLEF2013 Working Notes|Valencia|Spain|2013|CEA LIST's Participation at the CLEF CHiC 2013|Adrian Popescu
CLEF2013 Working Notes|Valencia|Spain|2013|Identifying the Most Suitable Stemmer for the CHiC Multilingual Ad-hoc Task|Thomas Wilhelm-Stein, Benjamin Sch&#252;rer, Maximilian Eibl
CLEF2013 Working Notes|Valencia|Spain|2013|Using the Divergence Framework for Randomness: CHiC 2013 Lab Report|Diana Tanase
CLEF2013 Working Notes|Valencia|Spain|2013|The Polish Task within Cultural Heritage in CLEF (CHiC) 2013. Torun Runs|Piotr Malak
CLEF2013 Working Notes|Valencia|Spain|2013|Polish Monolingual Task within Cultural Heritage in CLEF (CHiC) 2013. Wroc&#322;aw Runs.|Adam Paw&#322;owski
CLEF2013 Working Notes|Valencia|Spain|2013|Sheffield Submission to the CHiC Interactive Task: Exploring Digital Cultural Heritage|Mark Hall, Robert Villa, Sophie A Rutter, Daniel Bell, Paul Clough, Elaine Toms
CLEF2013 Working Notes|Valencia|Spain|2013|RSLIS/AAU at CHiC 2013|Mette Skov, Toine Bogers, Haakon Lund, Maj Lauge Ward Jensen, Erik Wistrup, Birger Larsen
CLEF2013 Working Notes|Valencia|Spain|2013|The CHiC Interactive Task (CHiCi) at CLEF2013|Elaine G. Toms, Mark M. Hall
CLEF2013 Working Notes|Valencia|Spain|2013|Multilingual Named-Entity Recognition from Parallel Corpora|Andreea Bodnari, Aur&#233;lie N&#233;v&#233;ol, Ozlem Uzuner, Pierre Zweigenbaum, Peter Szolovits
CLEF2013 Working Notes|Valencia|Spain|2013|Exploiting BabelNet for Multilingual Biomedical Synonym Expansion|Simon Clematide, Martin Davtyan, Fabio Rinaldi, Dietrich Rebholz-Schuhmann 
CLEF2013 Working Notes|Valencia|Spain|2013|Machine Translation of Bio-Thesauri|Erik M. van Mulligen, Quoc-Chinh Bui, Jan A. Kors
CLEF2013 Working Notes|Valencia|Spain|2013|An Evaluation of the Concept Retrieval Annotation for Spanish-English CLEFER Parallel Corpora|Rafael Berlanga, Antonio Jimeno-Yepes, Mar&#237;a P&#233;rez-Catal&#225;n, Dietrich Rebholz-Schuhmann
CLEF2013 Working Notes|Valencia|Spain|2013|Creating Multilingual Gold Standard Corpora for Biomedical Concept Recognition|Jan A. Kors, Simon Clematide, Saber A. Akhondi, Erik M. van Mulligen, Dietrich Rebholz-Schuhmann
CLEF2013 Working Notes|Valencia|Spain|2013|Multilingual Semantic Resources and Parallel Corpora in the Biomedical Domain: the CLEF-ER Challenge|Dietrich Rebholz-Schuhmann, Simon Clematide, Fabio Rinaldi, Senay Kafkas, Erik M. van Mulligen, Chinh Bui, Johannes Hellrich, Ian Lewin, David Milward, Michael Poprat, Antonio Jimeno-Yepes, Udo Hahn, Jan A. Kors.
CLEF2013 Working Notes|Valencia|Spain|2013|Deriving an English Biomedical Silver Standard Corpus for CLEF-ER|Ian Lewin, Simon Clematide
CLEF2013 Working Notes|Valencia|Spain|2013|The JULIE LAB MANTRA System for the CLEF-ER 2013 Challenge|Johannes Hellrich, Udo Hahn
CLEF2013 Working Notes|Valencia|Spain|2013|A Dutch Treat for Healthcare Terminology|Ronald Cornet
CLEF2013 Working Notes|Valencia|Spain|2013|A Semi-Automatically Enriched Multi-Lingual Terminology in Commercial Products|P. Daumke, M. Poprat, D. Milward, I. Lewin
CLEF2013 Working Notes|Valencia|Spain|2013|German-Language Content in Biomedical Vocabularies|Stefan Schulz, Josef Ingenerf, Sylvia Thun, Philipp Daumke
CLEF2013 Working Notes|Valencia|Spain|2013|An Overview of Terminological Resources available for French bioNLP |Aur&#233;lie N&#233;v&#233;ol, Dietrich Rebholz-Schuhmann, Pierre Zweigenbaum
CLEF2013 Working Notes|Valencia|Spain|2013|Multi-lingual Features of the Unified Medical Language System|Olivier Bodenreider
CLEF2013 Working Notes|Valencia|Spain|2013|Machine Translation for Entity Recognition across Languages in Biomedical Documents|Giuseppe Attardi, Andrea Buzzelli, Daniele Sartiano
CLEF2013 Working Notes|Valencia|Spain|2013|Modelling Techniques for Twitter Contents: A Step beyond Classification based Approaches|Angel Castellanos, Juan Cigarr&#225;n, Ana Garc&#237;a-Serrano
CLEF2013 Working Notes|Valencia|Spain|2013|REINA at RepLab2013 Topic Detection Task: Community Detection|Jos&#233; Luis Alonso Berrocal, Carlos G. Figuerola, &#225;ngel Zazo Rodr&#237;guez
CLEF2013 Working Notes|Valencia|Spain|2013|UAMCLyR at Replab2013: Monitoring Task|Christian Sanchez-Sanchez, Hector Jimenez-Salazar, Wulfrano Arturo Luna-Ramirez
CLEF2013 Working Notes|Valencia|Spain|2013|Filtering and Polarity Detection for Reputation Management on Tweets|Viktor Hangya, Rich&#225;rd Farkas
CLEF2013 Working Notes|Valencia|Spain|2013|LIA@RepLab 2013|Jean-Valere Cossu, Benjamin Bigot, Ludovic Bonnefoy, Mohamed Morchid, Xavier Bost, Gregory Senay, Richard Dufour, Vincent Bouvier, Juan-Manuel Torres-Moreno, Marc El-Beze 
CLEF2013 Working Notes|Valencia|Spain|2013|UNED Online Reputation Monitoring Team at RepLab 2013|Damiano Spina, Jorge Carrillo-de-Albornoz, Tamara Martin, Enrique Amigo, Julio Gonzalo, Fernando Giner
CLEF2013 Working Notes|Valencia|Spain|2013|RepLab 2013: Comparative Evaluation of Online Reputation Monitoring Systems and Components|Enrique Amigo, Jorge Carrillo-de-Albornoz, Irina Chugur, Adolfo Corujo, Julio Gonzalo, Tamara Martin, Edgar Meij, Maarten de Rijke, Damiano Spina
CLEF2013 Working Notes|Valencia|Spain|2013|Semantic Space Models for Profiling Reputation of Corporate Entities|Jussi Karlgren, Linus Ericsson
CLEF2013 Working Notes|Valencia|Spain|2013|UAMCLyR at RepLab 2013: Profiling Task|Esau Villatoro-Tello, Carlos Rodr&#237;guez-Lucatero, Christian Sanchez-Sanchez, A. Pastor Lopez-Monroy
CLEF2013 Working Notes|Valencia|Spain|2013|POPSTAR at RepLab 2013: Polarity for Reputation Classification|Joao Filgueiras, Silvio Amir
CLEF2013 Working Notes|Valencia|Spain|2013|In Search of Reputation Assessment: Experiences with Polarity Classification in RepLab 2013|Jos&#233; Saias
CLEF2013 Working Notes|Valencia|Spain|2013|DLSI-Volvam at RepLab 2013: Polarity Classification on Twitter Data|Alejandro Mosquera, Javi Fernandez, Jose M. Gomez, Patricio Martinez-Barco, Paloma Moreda
CLEF2013 Working Notes|Valencia|Spain|2013|Towards an Active Learning System for Company Name Disambiguation in Microblog Streams|Maria-Hendrike Peetz, Damiano Spina, Julio Gonzalo, Maarten de Rijke
CLEF2013 Working Notes|Valencia|Spain|2013|POPSTAR at RepLab 2013: Name Ambiguity Resolution on Twitter|Pedro Saleiro, Luis Rei, Arian Pasquali, Carlos Soares, Jorge Teixeira, Fabio Pinto, Mohammad Nozari, Catarina Felix, Pedro Strecht
CLEF2013 Working Notes|Valencia|Spain|2013|CIRG IRGDISCO at RepLab2013 Filtering Task: Use of Wikipedia's Graph Structure for Entity Name Disambiguation in Tweets|Muhammad Atif Qureshi, Arjumand Younus, Daniel Abril, Colm O'Riordan, Gabriella Pasi
CLEF2013 Working Notes|Valencia|Spain|2013|UNED-READERS: Filtering Relevant Tweets using Probabilistic Signature Models|Henry Anaya-Sanchez, Anselmo Penas, Bernardo Cabaleiro
CLEF2013 Working Notes|Valencia|Spain|2013|Using Linked Open Data Sources for Entity Disambiguation|Esther Villar Rodr&#237;guez, Ana I. Torre Bastida, Ana Garc&#237;a Serrano, Marta Gonz&#225;lez Rodr&#237;guez
CLEF2013 Working Notes|Valencia|Spain|2013|SPAR-Key: Processing SPARQL-Fulltext Queries to Solve Jeopardy! Clues|Arunav Mishra, Sairam Gurajada, Martin Theobald
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the INEX 2013 Linked Data Track|Sairam Gurajada, Jaap Kamps, Arunav Mishra, Ralf Schenkel, Martin Theobald, Qiuyue Wang
CLEF2013 Working Notes|Valencia|Spain|2013|RSLIS at INEX 2013: Social Book Search Track|Toine Bogers, Birger Larsen
CLEF2013 Working Notes|Valencia|Spain|2013|Comparing Topic Representations for Social Book Search|Marijn Koolen, Hugo Huurdeman, Jaap Kamps
CLEF2013 Working Notes|Valencia|Spain|2013|Social Feature Re-ranking in INEX 2013 Social Book Search Track|Wei-Lun Xiao, Shih-Hung Wu, Liang-Pu Chen, Hung-Sheng Chiu, Ren-Dar Yang
CLEF2013 Working Notes|Valencia|Spain|2013|Book Recommendation based on Social Information|Chahinez Benkoussasy, Patrice Belloty
CLEF2013 Working Notes|Valencia|Spain|2013|OUC's Participation in the 2012 INEX Book and Linked-Data Tracks|Michael Preminger, David Massey
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the INEX 2013 Social Book Search Track|Marijn Koolen, Gabriella Kazai, Michael Preminger, Antoine Doucet
CLEF2013 Working Notes|Valencia|Spain|2013|Ultra-stemming and Statistical Summarization at INEX 2013 Tweet Contextualization Track|Juan-Manuel Torres-Moreno, Patricia Velazquez-Morales
CLEF2013 Working Notes|Valencia|Spain|2013|Tweet Contextualization: a Strategy Based on Document Retrieval Using Query Enrichment and Automatic Summarization|Jorge Vivaldi, Iria da Cunha
CLEF2013 Working Notes|Valencia|Spain|2013|An Automatic Greedy Summarization System at INEX 2013 Tweet Contextualization Track|Andrea Carneiro Linhares
CLEF2013 Working Notes|Valencia|Spain|2013|Effective Tweet Contextualization with Hashtags Performance Prediction and Multi-Document Summarization|Romain Deveaud, Florian Boudin
CLEF2013 Working Notes|Valencia|Spain|2013|A Pipeline Tweet Contextualization System at INEX 2013|Khaled Hossain Ansary, Anh Tuan Tran, Nam Khanh Tran
CLEF2013 Working Notes|Valencia|Spain|2013|IRIT at INEX 2013: Tweet Contextualization Track|Liana Ermakova, Josiane Mothe
CLEF2013 Working Notes|Valencia|Spain|2013|Refining Methodologies for the INEX 2013 Snippet Generation and Tweet Contextualization Tracks|Carolyn J. Crouch, Donald B. Crouch, Swapnil Nawale, Mihir Atmakuri, Kiran Bushireddy, Sameer Kulkarni
CLEF2013 Working Notes|Valencia|Spain|2013|Tweet Contextualization (Answering Tweet Question) - the Role of Multi-document Summarization|Pinaki Bhaskar, Somnath Banerjee, Sivaji Bandyopadhyay
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the INEX 2013 Snippet Retrieval Track|Matthew Trappett, Shlomo Geva, Andrew Trotman, Falk Scholer, Mark Sanderson
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of INEX Tweet Contextualization 2013 Track|Patrice Bellot, Veronique Moriceau, Josiane Mothe, Eric SanJuan, Xavier Tannier
CLEF2013 Working Notes|Valencia|Spain|2013|VENSES GetAsk: a System for Hybrid Question Answering And Answer Recovery using Text Entailment|Rodolfo Delmonte
CLEF2013 Working Notes|Valencia|Spain|2013|Inter-Sentence Features and Thresholded Minimum Error Rate Training: NAIST at CLEF 2013 QA4MRE|Philip Arthur, Graham Neubig, Sakriani Sakti, Tomoki Toda, Satoshi Nakamura
CLEF2013 Working Notes|Valencia|Spain|2013|Question Answering System Using Query Expansion and Heuristic Features|Yolanda Sjafrizal, Indra Budi, Mirna Adriani, Philip Arthur
CLEF2013 Working Notes|Valencia|Spain|2013|Two Approaches for QA4MRE: Information Retrieval and Graph-based Knowledge Representation|Helena Gomez-Adorno, David Pinto, Darnes Vilarino
CLEF2013 Working Notes|Valencia|Spain|2013|Towards Knowledge-enriched Cross-Lingual Answer Validation|Valentin Zhikov, Georgi Georgiev
CLEF2013 Working Notes|Valencia|Spain|2013|An Approach to the Main Task of QA4MRE-2013|Marilia Santos, Jose Saias, Paulo Quaresma
CLEF2013 Working Notes|Valencia|Spain|2013|Using Anaphora Resolution in a Question Answering System for Machine Reading Evaluation|Adrian Iftene, Alex Moruz, Eugen Ignat
CLEF2013 Working Notes|Valencia|Spain|2013|Multiple Choice Question (MCQ) Answering for Machine Reading Evaluation|Pinaki Bhaskar, Somnath Banerjee, Partha Pakray, Samadrita Banerjee, Sivaji Bandyopadhyay, Alexander Gelbukh
CLEF2013 Working Notes|Valencia|Spain|2013|Selecting Answers with Structured Lexical Expansion and Discourse Relations LIMSI's Participation at QA4MRE 2013|Martin Gleize, Brigitte Grau, Van-Minh Pho, Anne-Laure Ligozat, Gabriel Illouz, Fr&#233;d&#233;ric Gianetti, Lo&#239;c Lahondes
CLEF2013 Working Notes|Valencia|Spain|2013|Combining Text Mining Techniques for QA4MRE 2013|Guilherme de Oliveira da Costa Marques, Mathias Verbeke
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of QA4MRE Main Task at CLEF 2013|Richard Sutcliffe, Anselmo Pe&#241;as, Eduard Hovy, Pamela Forner, &#193;lvaro Rodrigo, Corina Forascu, Yassine Benajiba, Petya Osenova
CLEF2013 Working Notes|Valencia|Spain|2013|Using a Question-Answering Approach in Machine Reading Task of Biomedical Texts about the Alzheimer Disease|Dina Vishnyakova, Julien Gobeill, Patrick Ruch
CLEF2013 Working Notes|Valencia|Spain|2013|Building Optimal Question Answering System  Automatically using Configuration Space Exploration (CSE) for QA4MRE 2013 Tasks|Alkesh Patel, Zi Yang, Eric Nyberg, Teruko Mitamura
CLEF2013 Working Notes|Valencia|Spain|2013|Machine Reading of Biomedical Texts about Alzheimer's Disease|Roser Morante, Martin Krallinger, Alfonso Valencia, Walter Daelemans
CLEF2013 Working Notes|Valencia|Spain|2013|Question Answering System for Entrance Exams in QA4MRE|Xinjian Li, Tian Ran, Ngan L.T. Nguyen, Yusuke Miyao, Akiko Aizawa
CLEF2013 Working Notes|Valencia|Spain|2013|Multiple Choice Question (MCQ) Answering System for Entrance Examination|Somnath Banerjee, Pinaki Bhaskar, Partha Pakray, Sivaji Bandyopadhyay, Alexander Gelbukh
CLEF2013 Working Notes|Valencia|Spain|2013|NAIST at the CLEF 2013 QA4MRE Pilot Task|Philip Arthur, Graham Neubig, Sakriani Sakti, Tomoki Toda, Satoshi Nakamura
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of QA4MRE 2013 Entrance Exams Task|Anselmo Pe&#241;as, Yusuke Miyao, Eduard Hovy, Pamela Forner, Noriko Kando
CLEF2013 Working Notes|Valencia|Spain|2013|CASIA@QALD-3: A Question Answering System over Linked Data|Shizhu He, Shulin Liu, Yubo Chen, Guangyou Zhou, Kang Liu, Jun Zhao
CLEF2013 Working Notes|Valencia|Spain|2013|squall2sparql: a Translator from Controlled English to Full SPARQL 1.1|S&#233;bastien Ferr&#233; 
CLEF2013 Working Notes|Valencia|Spain|2013|Scalewelis: a Scalable Query-based Faceted Search System on Top of SPARQL Endpoints|Joris Guyonvarch, S&#233;bastien Ferr&#233; 
CLEF2013 Working Notes|Valencia|Spain|2013|A HMM-based Approach to Question Answering against Linked Data|Cristina Giannone, Valentina Bellomaria, Roberto Basili
CLEF2013 Working Notes|Valencia|Spain|2013|Intui2: A Prototype System for Question Answering over Linked Data|Corina Dima
CLEF2013 Working Notes|Valencia|Spain|2013|SWIP at QALD-3: Results, Criticisms and Lesson Learned|Camille Pradel, Guillaume Peyet, Ollivier Haemmerl e, Nathalie Hernandez
CLEF2013 Working Notes|Valencia|Spain|2013|QALD-3: Multilingual Question Answering over Linked Data|Elena Cabrio, Philipp Cimiano, Vanessa Lopez, Axel-Cyrille Ngonga Ngomo, Christina Unger, Sebastian Walter
CLEF2013 Working Notes|Valencia|Spain|2013|Passage Retrieval Starting from Patent Claims A Clef-Ip 2013 Task Overview|Florina Piroi, Mihai Lupu, Allan Hanbury
CLEF2013 Working Notes|Valencia|Spain|2013|Report on the CLEF-IP 2013 Experiments: Multilayer Collection Selection on Topically Organized Patents|Anastasia Giachanou, Michail Salampasis, Maya Satratzemi, Nikolaos Samaras
CLEF2013 Working Notes|Valencia|Spain|2013|Query Formulation for Prior Art Search - Georgetown University at CLEF-IP 2013|Jiyun Luo, Hui Yang
CLEF2013 Working Notes|Valencia|Spain|2013|Innovandio S.A. at CLEF-IP 2013|Andreas Eiselt, Gabriel Oberreuter
CLEF2013 Working Notes|Valencia|Spain|2013|Approaches for Source Retrieval and Text Alignment of Plagiarism Detection Notebook for PAN at CLEF 2013|Kong Leilei, Qi Haoliang, Du Cuixia,Wang Mingxing, Han Zhongyuan
CLEF2013 Working Notes|Valencia|Spain|2013|Text Alignment Module in CoReMo 2.1 Plagiarism Detector Notebook for PAN at CLEF 2013|Diego A. Rodr&#237;guez Torrej&#243;n, Jos&#233; Manuel Mart&#237;n Ramos
CLEF2013 Working Notes|Valencia|Spain|2013|Guess Again and See if They Line up: Surrey's Runs at Plagiarism Detection Notebook for PAN at CLEF 2013|Lee Gillam
CLEF2013 Working Notes|Valencia|Spain|2013|Unsupervised Ranking for Plagiarism Source Retrieval Notebook for PAN at CLEF 2013|Kyle Williams, Hung-Hsuan Chen, Sagnik Ray Choudhury, C. Lee Giles
CLEF2013 Working Notes|Valencia|Spain|2013|Plagiarism Candidate Retrieval Using Selective Query Formulation and Discriminative Query Scoring Notebook for PAN at CLEF 2013|Osama Haggag, Samhaa El-Beltagy
CLEF2013 Working Notes|Valencia|Spain|2013|Diverse Queries and Feature Type Selection for Plagiarism Discovery Notebook for PAN at CLEF 2013|&#352;imon Suchomel, Jan Kasprzak, Michal Brandejs
CLEF2013 Working Notes|Valencia|Spain|2013|Using a Variety of n-Grams for the Detection of Different Kinds of Plagiarism Notebook for PAN at CLEF 2013|Prasha Shrestha, Thamar Solorio
CLEF2013 Working Notes|Valencia|Spain|2013|CopyCaptor : Plagiarized Source Retrieval System using Global Word Frequency and Local Feedback Notebook for PAN at CLEF 2013|Taemin Lee, Jeongmin Chae, Kinam Park, Soonyoung Jung
CLEF2013 Working Notes|Valencia|Spain|2013|Using Statistic and Semantic Analysis to Detect Plagiarism Notebook for PAN at CLEF 2013|Victoria Elizalde
CLEF2013 Working Notes|Valencia|Spain|2013|Source Retrieval via Na&#239;ve Approach and Passage Selection Heuristics Notebook for PAN at CLEF2013|Ond&#345;ej Vesel&#253;, Tom&#225;&#353; Folt&#253;nek, Ji&#345;&#237; Rybi&#269;ka
CLEF2013 Working Notes|Valencia|Spain|2013|Using Hybrid Similarity Methods for Plagiarism Detection Notebook for PAN at CLEF 2013|Yurii Palkovskii, Alexei Belov
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the 5th International Competition on Plagiarism Detection|Martin Potthast, Matthias Hagen, Tim Gollub, Martin Tippmann, Johannes Kiesel, Paolo Rosso, Efstathios Stamatatos, Benno Stein
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Verification via k-Nearest Neighbor Estimation Notebook for PAN at CLEF 2013|Oren Halvani, Martin Steinebach, Ralf Zimmermann
CLEF2013 Working Notes|Valencia|Spain|2013|Lexical-Syntactic and Graph-Based Features for Authorship Verification Notebook for PAN at CLEF 2013|Darnes Vilari&#241;o, David Pinto, Helena G&#243;mez Sa&#250;l Le&#243;n, Esteban Castillo
CLEF2013 Working Notes|Valencia|Spain|2013|A Textual Modus Operandi: Surrey's Simple System for Author Identification Notebook for PAN at CLEF 2013|Anna Vartapetiance, Lee Gillam
CLEF2013 Working Notes|Valencia|Spain|2013|Intrinsic Author Identification Using Modified Weighted KNN Notebook for PAN at CLEF 2013|M.R. Ghaeini
CLEF2013 Working Notes|Valencia|Spain|2013|Distance Learning for Author Verification Notebook for PAN at CLEF 2013|Paola Ledesma, Gibran Fuentes, Gabriela Jasso, Angel Toledo, Ivan Meza
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Verification with Compression Features|Cor J. Veenman, Zhenshi Li
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Verification with Entity Coherence and Other Rich Linguistic Features Notebook for PAN at CLEF 2013|Vanessa Wei Feng, Graeme Hirst
CLEF2013 Working Notes|Valencia|Spain|2013|Local n-grams for Author Identification Notebook for PAN at CLEF 2013|Robert Layton, Paul Watters, Richard Dazeley
CLEF2013 Working Notes|Valencia|Spain|2013|Vector Space Model and Overlap Metric for Author Identification Notebook for PAN at CLEF 2013|Arun Jayapal, Binayak Goswami
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Identification Using Correlations of Frequent Features Notebook for PAN at CLEF 2013|Timo Petmanson
CLEF2013 Working Notes|Valencia|Spain|2013|Proximity Based One-class Classification with Common N-Gram Dissimilarity for Authorship Verification Task Notebook for PAN at CLEF 2013|Magdalena Jankowska, Vlado Ke&#353;elj, Evangelos Milios
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Detection with PPM Notebook for PAN at CLEF 2013|Victoria Bobicev
CLEF2013 Working Notes|Valencia|Spain|2013|Grammar Checker Features for Author Identification and Author Profiling Notebook for PAN at CLEF 2013|Roman Kern
CLEF2013 Working Notes|Valencia|Spain|2013|Style-based Distance Features for Author Verification Notebook for PAN at CLEF 2013|Erwan Moreau, Carl Vogel
CLEF2013 Working Notes|Valencia|Spain|2013|Authorship Verification Using the Impostors Method Notebook for PAN at CLEF 2013|Shachar Seidman
CLEF2013 Working Notes|Valencia|Spain|2013|A Basic Character N-gram Approach to Authorship Verification Notebook for PAN at CLEF 2013|Michiel van Dam
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the Author Identification Task at PAN 2013|Patrick Juola, Efstathios Stamatatos
CLEF2013 Working Notes|Valencia|Spain|2013|Automatic Author Profiling Based on Linguistic and Stylistic Features Notebook for PAN at CLEF 2013|Braja Gopal Patra, Somnath Banerjee, Dipankar Das, Tanik Saikh, Sivaji Bandyopadhyay
CLEF2013 Working Notes|Valencia|Spain|2013|Content-centric Age and Gender Profiling Notebook for PAN at CLEF 2013|Wee-Yong Lim, Jonathan Goh, Vrizlynn L. L. Thing
CLEF2013 Working Notes|Valencia|Spain|2013|Author Profiling Using Style-based Features Notebook for PAN at CLEF 2013|Seifeddine Mechti, Maher Jaoua, Lamia Hadrich Belguith
CLEF2013 Working Notes|Valencia|Spain|2013|Author Profiling Using Corpus Statistics, Lexicons and Stylistic Features Notebook for PAN at CLEF-2013|Maria De-Arteaga, Sergio Jimenez, George Due&#241;as, Sergio Mancera, Julia Baquero
CLEF2013 Working Notes|Valencia|Spain|2013|Experiments with SMS Translation and Stochastic Gradient Descent in Spanish Text Author Profiling Notebook for PAN at CLEF 2013|Andr&#233;s Alfonso Caurcel D&#237;az, Jos&#233; Mar&#237;a G&#243;mez Hidalgo
CLEF2013 Working Notes|Valencia|Spain|2013|Ensemble-based Classification for Author Profiling Using Various Features Notebook for PAN at CLEF 2013|Michal Meina, Karolina Brodzinska, Bartosz Celmer, Maja Czok&#243;w, Martyna Patera, Jakub Pezacki, Mateusz Wilk
CLEF2013 Working Notes|Valencia|Spain|2013|Can We Hide in the Web? Large Scale Simultaneous Age and Gender Author Profiling in Social Media Notebook for PAN at CLEF 2013|Lucie Flekova, Iryna Gurevych
CLEF2013 Working Notes|Valencia|Spain|2013|Two Methodologies Applied to the Author Profiling Task|Yuridiana Aleman, Nahun Loya, Darnes Vilari&#241;o, David Pinto
CLEF2013 Working Notes|Valencia|Spain|2013|Readability for Author Profiling? Notebook for PAN at CLEF 2013|Lee Gillam
CLEF2013 Working Notes|Valencia|Spain|2013|ITALICA at PAN 2013: An Ensemble Learning Approach to Author Profiling Notebook for PAN at CLEF 2013|Ferm&#237;n L. Cruz, Rafa Haro R., F. Javier Ortega
CLEF2013 Working Notes|Valencia|Spain|2013|INAOE's Participation at PAN'13: Author Profiling Task Notebook for PAN at CLEF 2013|A. Pastor L&#243;pez-Monroy, Manuel Montes-y-G&#243;mez, Hugo Jair Escalante, Luis Villase&#241;or-Pineda, Esa&#250; Villatoro-Tello
CLEF2013 Working Notes|Valencia|Spain|2013|Using Simple Content Features for the Author Profiling Task Notebook for PAN at CLEF 2013|Edson R. D. Weren, Viviane P. Moreira, Jos&#233; P. M. de Oliveira
CLEF2013 Working Notes|Valencia|Spain|2013|CNG Text Classification for Authorship Profiling Task Notebook for PAN at CLEF 2013|Magdalena Jankowska, Vlado Ke&#353;elj, Evangelos Milios
CLEF2013 Working Notes|Valencia|Spain|2013|Author Profiling: Predicting Age and Gender from Blogs Notebook for PAN at CLEF 2013|K Santosh, Romil Bansal, Mihir Shekhar, Vasudeva Varma
CLEF2013 Working Notes|Valencia|Spain|2013|Author Profiling using LDA and Maximum Entropy Notebook for PAN at CLEF 2013|Aditya Pavan, Aditya Mogadala, Vasudeva Varma
CLEF2013 Working Notes|Valencia|Spain|2013|Style-based Distance Features for Author Profiling Notebook for PAN at CLEF 2013|Erwan Moreau, Carl Vogel
CLEF2013 Working Notes|Valencia|Spain|2013|Semantic-based Features for Author Profiling Identification: First insights Notebook for PAN at CLEF 2013|Delia-Iraz&#250; Hern&#225;ndez, Rafael Guzm&#225;n-Cabrera, Antonio Reyes, Martha-Alicia Rocha
CLEF2013 Working Notes|Valencia|Spain|2013|Author Profiling for English and Spanish Text Notebook for PAN at CLEF 2013|Upendra Sapkota, Thamar Solorio, Manuel Montes-y-G&#243;mez, Gabriela Ram&#237;rez-de-la-Rosa
CLEF2013 Working Notes|Valencia|Spain|2013|Overview of the Author Profiling Task at PAN 2013|Francisco Rangel, Paolo Rosso, Moshe Koppel, Efstathios Stamatatos, Giacomo Inches
CLEF2012 Working Notes|Rome|Italy|2012|Introduction to the CLEF 2012 Labs|Jussi Karlgren, Christa Womser-Hacker
CLEF2012 Working Notes|Rome|Italy|2012|CLEFeHealth2012 The CLEF 2012 Workshop on Cross-Language Evaluation of Methods, Applications, and Resources for eHealth Document Analysis|Hanna Suominen
CLEF2012 Working Notes|Rome|Italy|2012|An Ontology to Improve Accessibility and Quality of Patient Instructions|Juho Heimonen, Tapio Salakoski, Sanna Salanter&#228;
CLEF2012 Working Notes|Rome|Italy|2012|Towards Improving Search Results for Medical Experts and Laypersons|Karin Friberg Heppin, Anni J&#228;rvelin
CLEF2012 Working Notes|Rome|Italy|2012|Initial Results in the Development of SCAN A Swedish Clinical Abbreviation Normalizer|Niklas Isenius, Sumithra Velupillai, Maria Kvist
CLEF2012 Working Notes|Rome|Italy|2012|Natural Language Generation from SNOMED Specifications|Mattias Kanhov, Xuefeng Feng, Hercules Dalianis
CLEF2012 Working Notes|Rome|Italy|2012|Considering Subjects and Scenarios in Large-Scale User-Centered Evaluation of a Multilingual Multimodal Medical Search System|Liadh Kelly, Lorraine Goeuriot, Gareth J. F. Jones, Allan Hanbury
CLEF2012 Working Notes|Rome|Italy|2012|On the Use of Text Messaging in a Diabetes Telehealth System Results and Evaluation of a Content Analysis|Karl Kreiner, Harald Eckmann, Dieter Hayn, Peter Kastner
CLEF2012 Working Notes|Rome|Italy|2012|Vocabulary In Discharge Documents The Patient's Perspective|Veronika Laippala, Riitta Danielsson-Ojala, Helj&#228; Lundgr&#233;n-Laine, Sanna Sa-lanter&#228;, Tapio Salakoski
CLEF2012 Working Notes|Rome|Italy|2012|Biosurveillance for Invasive Fungal Infections via Text Mining|David Martinez, Hanna Suominen, Michelle Ananda-Rajah, Lawrence Cavedon
CLEF2012 Working Notes|Rome|Italy|2012|Towards Retrieving and Ranking Clinical Recommendations with Cross-Lingual Random Indexing|Hans Moen, Erwin Marsi
